datetime,data
27-03-2021 15:27:24,"112.86,13.75,0.01,0.27,10.94,7.91,0.07,0.03,0.1,0.15,1.13,0.06,0.08,0.07,2.09,0.23"
27-03-2021 15:27:25,"0.29,0.19,0.06,0.23,0.05,0.07,0.07,0.03,0.1,0.19,0.84,0.06,0.08,0.02,1.32,0.23"
27-03-2021 15:27:27,"0.17,0.13,0.02,0.18,0.05,0.02,0.08,0.04,0.1,0.18,0.65,0.06,0.08,0.1,0.59,0.07"
27-03-2021 15:27:28,"0.07,0.21,0.04,0.13,0.03,0.03,0.07,0.04,2.6,15.16,0.4,0.06,35.83,12.53,0.03,0.06"
27-03-2021 15:27:31,"0.05,0.2,0.01,0.14,0.05,0.02,0.06,0.03,0.14,0.38,40.99,1.89,0.09,0.13,369.75,63.05"
27-03-2021 15:27:32,"0.03,0.18,0.03,0.12,0.27,0.03,0.06,0.04,0.15,0.1,0.33,0.09,0.1,0.08,0.99,0.34"
27-03-2021 15:27:34,"0.02,0.24,0.02,0.11,0.03,0.03,0.06,0.04,0.14,0.07,0.55,0.08,0.1,0.1,0.53,0.33"
27-03-2021 15:27:36,"0.01,0.15,0.03,0.15,0.0,0.03,0.06,0.04,0.12,0.07,296.58,12.7,0.1,0.05,146.56,112.0"
27-03-2021 15:27:37,"0.11,0.11,0.03,0.13,21.33,59.22,0.06,0.03,0.11,0.04,372.34,9.77,0.1,0.1,18.78,2.63"
27-03-2021 15:27:40,"0.61,0.21,0.01,0.05,0.08,0.06,0.04,0.04,0.12,0.03,1.4,0.07,0.1,0.01,0.28,0.08"
27-03-2021 15:27:41,"0.68,0.19,0.0,0.06,0.04,0.0,0.05,0.03,0.12,0.05,1.37,0.07,0.1,0.06,0.12,0.11"
27-03-2021 15:27:43,"0.67,0.14,0.02,0.1,0.17,0.02,0.05,0.03,0.11,0.03,1.22,0.08,0.1,0.08,0.56,0.11"
27-03-2021 15:27:45,"68.39,3.29,0.02,0.08,4.58,1.89,0.04,0.04,0.11,0.12,0.74,0.09,0.09,0.08,0.24,0.17"
27-03-2021 15:27:49,"6.91,6.32,8.57,8.31,7.26,7.33,10.03,7.51,9.43,6.48,9.0,8.28,6.98,11.37,7.85,10.61"
27-03-2021 15:27:51,"10.05,10.11,13.7,13.3,11.62,11.73,16.04,10.92,15.08,10.38,14.84,13.23,11.16,18.19,12.61,16.77"
27-03-2021 15:27:52,"10.05,10.11,13.7,13.3,11.62,11.73,16.04,10.92,15.08,10.38,14.84,13.26,11.16,18.19,12.61,17.01"
27-03-2021 15:27:54,"10.05,10.11,13.7,13.3,11.62,11.73,16.04,10.92,15.08,10.38,14.85,13.26,11.16,18.19,12.61,17.01"
27-03-2021 15:27:58,"10.05,10.11,13.7,13.3,11.62,11.73,16.04,10.92,15.08,10.38,14.85,13.26,11.16,18.19,12.61,17.01"
27-03-2021 15:28:00,"10.05,10.11,13.7,13.3,11.62,11.73,16.04,10.92,15.08,10.38,14.85,13.26,11.16,18.19,12.61,17.01"
27-03-2021 15:28:01,"10.05,10.11,13.7,13.3,11.62,11.73,16.04,10.92,15.08,10.38,14.85,13.26,11.16,18.19,12.61,17.01"
27-03-2021 15:28:03,"10.05,10.11,13.7,13.3,11.62,11.73,16.04,10.92,15.08,10.38,14.85,13.26,11.16,18.19,12.61,17.01"
27-03-2021 15:28:04,"10.05,10.11,13.7,13.3,11.62,11.73,16.04,10.92,15.08,10.38,14.85,13.26,11.16,18.19,12.61,17.01"
27-03-2021 15:28:06,"10.05,10.11,13.7,13.3,11.62,11.73,16.04,10.92,15.08,10.38,14.85,13.26,11.16,18.19,12.61,17.01"
27-03-2021 15:28:23,"0.02,0.03,0.01,0.06,0.19,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.03,1.03,0.0"
27-03-2021 15:28:25,"0.01,0.03,0.0,0.03,0.05,0.02,0.01,0.0,0.0,0.03,0.09,0.0,0.01,0.1,1.32,0.03"
27-03-2021 15:28:27,"0.04,0.01,0.02,0.07,0.18,0.01,0.0,0.0,0.01,0.12,0.1,0.19,0.01,0.02,1.2,3.06"
27-03-2021 15:28:29,"0.02,0.02,0.01,0.05,0.01,0.02,0.0,0.0,0.01,0.05,1.07,2.42,0.02,0.01,34.41,196.12"
27-03-2021 15:28:30,"0.01,0.01,0.02,0.08,0.18,0.0,0.0,0.01,3.85,5.43,316.25,2.62,11.61,95.47,17.65,0.95"
27-03-2021 15:28:32,"0.05,0.03,0.01,0.05,0.01,0.0,0.0,0.0,42.75,8.05,0.4,0.0,14.5,31.55,0.94,0.31"
27-03-2021 15:28:34,"0.02,0.04,0.0,0.05,0.07,0.0,0.01,0.01,0.06,0.02,0.58,0.01,0.0,0.17,0.94,0.17"
27-03-2021 15:28:36,"0.02,0.04,0.01,0.07,0.09,0.01,0.0,0.0,9.19,0.04,0.74,0.01,0.08,0.03,0.83,0.13"
27-03-2021 15:28:37,"0.04,0.03,0.0,0.06,0.02,0.01,0.0,0.01,0.59,4.67,644.92,1.51,7.63,72.93,0.92,0.0"
27-03-2021 15:28:40,"0.11,0.03,0.02,0.03,0.01,0.01,0.0,0.01,0.04,0.02,0.09,0.04,0.02,0.37,0.92,0.38"
27-03-2021 15:28:42,"0.12,0.03,0.01,0.05,0.09,0.01,0.0,0.0,0.03,0.06,0.19,0.02,0.02,0.41,1.48,0.36"
27-03-2021 15:28:43,"0.09,0.0,0.0,0.04,0.12,0.01,0.0,0.0,0.03,0.03,0.31,0.02,0.02,0.3,1.08,0.28"
27-03-2021 15:28:45,"0.06,0.07,0.01,0.04,0.23,0.0,0.0,0.01,0.04,0.04,0.39,0.03,0.02,0.35,0.99,0.29"
27-03-2021 15:28:46,"0.04,0.06,0.13,0.05,0.05,0.03,0.43,0.05,0.04,0.04,0.58,0.03,0.01,0.38,1.47,0.1"
27-03-2021 15:28:49,"0.04,0.06,0.09,0.05,0.2,0.01,0.4,0.05,0.06,0.04,0.71,0.04,0.23,0.21,0.24,0.12"
27-03-2021 15:28:50,"0.05,0.01,4.07,1.18,0.06,0.0,10.82,9.89,0.18,0.03,97.76,74.14,0.37,0.09,0.03,7.45"
27-03-2021 15:28:52,"0.07,0.01,18.25,3.25,0.09,0.0,41.53,17.15,0.16,0.02,7.24,2.49,0.36,0.11,0.99,0.29"
27-03-2021 15:28:54,"0.07,0.01,5.64,0.19,0.14,0.01,8.08,0.38,0.18,0.03,556.78,19.78,0.34,0.18,146.1,1.28"
27-03-2021 15:28:55,"19.28,15.25,0.02,0.16,39.82,80.49,0.44,0.07,1.0,2.99,370.63,0.64,0.73,0.43,77.73,1.02"
27-03-2021 15:28:57,"15.13,5.03,0.04,0.1,27.6,10.7,0.42,0.07,7.37,49.55,0.63,0.09,11.26,12.99,2.91,0.11"
27-03-2021 15:28:59,"0.39,0.01,0.02,0.17,0.55,0.05,0.39,0.07,19.18,30.24,1.01,0.08,44.42,12.45,2.83,0.14"
27-03-2021 15:29:01,"0.44,0.02,0.04,0.21,0.6,0.03,0.39,0.07,2.45,93.08,31.85,0.09,11.69,16.19,788.74,0.14"
27-03-2021 15:29:02,"0.48,0.13,4.12,11.15,0.08,0.01,28.27,19.36,0.1,0.04,165.04,1.54,0.18,0.01,1335.6,4.72"
27-03-2021 15:29:04,"0.46,0.13,2.49,43.67,0.09,0.0,19.75,77.88,0.1,0.08,2.91,0.12,0.18,0.02,6.62,0.23"
27-03-2021 15:29:06,"0.41,0.08,0.25,1.14,0.1,0.04,0.48,0.19,0.13,0.12,723.95,34.44,0.19,0.06,300.63,60.13"
27-03-2021 15:29:08,"0.42,0.06,0.06,0.27,0.11,0.03,0.46,0.1,0.08,6.51,379.74,27.48,0.17,8.71,379.93,69.63"
27-03-2021 15:29:09,"0.43,0.0,0.05,0.23,5.47,5.25,0.44,0.08,12.68,14.2,3.36,0.1,39.9,15.15,7.1,0.2"
27-03-2021 15:29:12,"200.15,6.97,0.04,0.23,56.06,15.18,0.43,0.07,0.19,0.08,3.23,0.08,0.19,0.03,4.37,0.14"
27-03-2021 15:29:13,"34.57,12.66,1.89,11.76,0.39,1.91,11.09,0.39,0.22,0.1,3.46,0.08,0.23,0.08,3.29,0.14"
27-03-2021 15:29:15,"0.07,0.07,13.66,228.88,0.33,0.16,10.5,1.25,0.21,0.06,3.54,0.07,0.25,0.03,2.73,0.1"
27-03-2021 15:29:16,"0.25,0.1,0.22,94.33,0.27,0.07,0.82,11.5,0.22,0.04,16.09,2.42,0.26,0.04,2.39,0.15"
27-03-2021 15:29:18,"0.27,0.06,0.14,0.62,0.4,0.06,0.37,0.18,0.23,0.0,49.61,23.18,0.27,0.04,2.01,27.98"
27-03-2021 15:29:20,"0.32,0.04,0.0,0.41,0.39,0.03,0.38,0.01,0.24,0.04,3.37,4.11,0.29,0.11,3.69,88.71"
27-03-2021 15:29:21,"0.34,0.0,0.01,0.38,0.19,0.03,0.4,0.03,0.25,0.06,3.53,0.04,0.31,0.07,3.82,0.38"
27-03-2021 15:29:24,"0.33,0.01,0.0,0.33,0.14,0.05,0.4,0.04,0.24,0.01,3.56,0.03,0.31,0.09,3.09,0.38"
27-03-2021 15:29:25,"0.41,0.04,0.05,0.32,0.09,0.04,0.41,0.03,7.26,4.47,3.86,0.04,71.66,15.72,3.34,0.31"
27-03-2021 15:29:27,"0.41,0.07,0.02,0.3,0.08,0.05,0.41,0.03,2.37,11.33,165.74,0.62,11.53,77.24,19.76,0.3"
27-03-2021 15:29:29,"0.38,0.04,0.51,0.35,0.13,0.05,24.06,7.0,0.24,0.12,375.77,28.44,0.31,0.05,278.73,15.34"
27-03-2021 15:29:30,"0.36,0.01,2.0,145.36,0.03,0.05,31.23,31.73,0.24,0.12,2.76,2.53,0.3,0.1,3.13,0.32"
27-03-2021 15:29:32,"4.86,36.59,7.31,12.48,0.07,2.51,0.54,0.34,0.24,0.07,2.85,0.06,0.32,0.05,2.38,0.22"
27-03-2021 15:29:33,"59.66,30.65,0.04,0.43,19.38,35.94,0.28,0.09,1.38,7.62,2.76,0.06,0.5,0.03,2.3,0.18"
27-03-2021 15:29:35,"0.28,0.12,0.02,0.35,0.21,0.09,0.31,0.08,3.65,5.81,108.84,0.05,63.35,24.41,254.55,0.15"
27-03-2021 15:29:37,"0.38,0.16,0.0,0.36,0.09,0.05,0.31,0.08,0.18,1.07,348.85,0.02,13.76,5.59,1413.28,17.74"
27-03-2021 15:29:38,"0.46,0.15,0.23,0.31,0.09,0.02,0.51,15.86,0.23,0.04,0.83,4.24,0.22,0.06,12.14,46.02"
27-03-2021 15:29:41,"0.48,0.08,0.06,0.34,0.12,0.0,0.34,0.08,0.23,0.04,2.93,0.1,0.23,0.02,1.23,0.4"
27-03-2021 15:29:42,"0.54,0.15,0.05,0.26,0.21,0.04,0.36,0.07,0.25,18.34,2.89,0.16,0.24,0.04,1.42,0.33"
27-03-2021 15:29:44,"0.48,0.1,0.05,0.26,0.14,0.03,0.37,0.06,0.27,0.59,3.12,0.96,0.24,0.07,250.27,87.93"
27-03-2021 15:29:46,"0.49,0.12,0.02,0.25,0.21,0.03,0.37,0.06,0.18,0.11,3.51,0.04,5.53,0.1,0.9,0.32"
27-03-2021 15:29:49,"0.58,0.11,0.05,0.26,0.11,0.05,0.37,0.06,0.18,0.07,3.8,0.04,0.41,0.07,1.15,0.2"
27-03-2021 15:29:51,"0.62,0.13,0.06,0.28,0.03,0.02,0.37,0.06,0.69,0.02,3.72,0.03,12.27,1.52,1.19,0.2"
27-03-2021 15:29:52,"0.65,0.1,0.04,0.23,0.08,0.02,0.37,0.06,0.21,0.34,563.24,19.58,3.35,10.93,188.92,9.31"
27-03-2021 15:29:55,"0.66,0.08,0.05,0.24,0.05,0.01,0.37,0.06,0.24,0.01,2.7,0.0,0.38,0.07,0.05,0.23"
27-03-2021 15:29:56,"0.67,0.06,0.03,0.22,0.07,0.01,0.37,0.05,0.24,0.12,2.86,0.01,0.37,0.17,0.24,0.19"
27-03-2021 15:29:58,"0.67,0.08,0.03,0.2,0.13,0.01,0.37,0.06,0.25,0.06,2.93,0.01,0.36,0.2,0.17,0.19"
27-03-2021 15:30:00,"0.66,0.08,0.05,0.21,0.08,0.02,0.37,0.05,0.26,0.05,86.73,6.95,0.36,0.12,241.34,21.56"
27-03-2021 15:30:01,"0.69,0.12,0.03,0.21,0.03,0.01,0.36,0.05,14.01,10.8,2.9,0.03,5.98,5.17,2.29,0.49"
27-03-2021 15:30:03,"0.67,0.01,0.02,0.22,0.01,0.01,0.37,0.05,0.17,0.12,3.05,0.03,0.32,0.08,3.92,0.35"
27-03-2021 15:30:05,"0.69,0.01,0.02,0.18,0.07,0.0,0.37,0.05,0.18,0.14,3.09,0.03,0.32,0.11,4.71,0.27"
27-03-2021 15:30:06,"0.74,0.08,0.0,0.21,0.05,0.01,0.36,0.05,0.19,0.05,3.27,0.02,0.32,0.04,4.93,0.22"
27-03-2021 15:30:08,"1.06,0.1,0.01,0.22,0.34,0.03,0.36,0.05,0.2,0.07,3.34,0.02,0.33,0.05,4.95,0.23"
27-03-2021 15:30:09,"13.58,16.97,0.05,0.22,18.3,8.18,0.36,0.05,1.83,20.21,95.16,4.81,0.56,21.75,163.17,39.85"
27-03-2021 15:30:11,"0.83,0.14,2.38,58.15,0.3,0.03,0.12,9.65,0.27,1.49,204.43,10.34,0.49,3.23,334.0,78.74"
27-03-2021 15:30:12,"0.75,0.09,0.14,0.55,0.1,0.02,0.22,0.08,0.28,0.02,3.34,0.03,0.35,0.24,3.82,0.38"
27-03-2021 15:30:14,"0.72,0.08,0.06,0.34,0.2,0.02,0.27,0.07,0.29,0.04,3.3,0.03,0.35,0.19,3.97,0.28"
27-03-2021 15:30:16,"0.72,0.1,0.07,0.29,0.05,0.04,0.29,0.06,0.28,0.02,3.63,0.03,0.34,0.19,3.81,0.26"
27-03-2021 15:30:17,"0.7,0.15,0.37,0.36,0.08,0.01,0.03,0.64,0.28,0.01,75.46,8.48,0.35,0.24,152.87,75.6"
27-03-2021 15:30:19,"0.55,5.95,12.19,4.82,1.25,4.74,12.96,12.62,0.28,0.04,81.06,6.12,0.36,0.16,167.62,61.36"
27-03-2021 15:30:20,"2.61,12.72,0.11,0.23,14.06,37.2,0.33,0.03,11.24,9.18,3.6,0.02,32.83,9.92,2.9,0.49"
27-03-2021 15:30:22,"0.45,0.06,0.09,0.22,0.36,0.05,0.33,0.03,3.92,5.22,164.15,2.67,30.63,11.14,884.37,26.31"
27-03-2021 15:30:24,"0.36,0.08,0.08,0.22,0.06,0.01,0.32,0.03,0.23,0.07,3.54,0.01,0.28,0.03,0.83,0.33"
27-03-2021 15:30:26,"0.29,0.13,0.1,0.24,0.01,0.02,0.31,0.03,0.23,0.07,3.82,0.02,0.27,0.08,1.43,0.26"
27-03-2021 15:30:27,"0.22,0.1,0.09,0.2,0.1,0.02,0.31,0.02,0.26,0.05,76.74,3.48,0.27,0.12,506.66,72.32"
27-03-2021 15:30:30,"0.16,0.09,0.11,0.21,0.02,0.05,0.31,0.03,10.6,5.37,20.56,0.0,30.42,7.05,0.61,0.4"
27-03-2021 15:30:32,"0.15,0.0,0.09,0.15,0.17,0.05,0.3,0.02,0.27,0.15,1.74,0.03,0.25,0.06,1.8,0.32"
27-03-2021 15:30:33,"0.16,0.01,0.09,0.14,0.13,0.06,0.3,0.02,0.28,0.15,1.72,0.03,0.25,0.02,2.35,0.25"
27-03-2021 15:30:35,"0.12,0.03,0.11,0.18,0.03,0.05,0.3,0.02,0.28,0.11,1.85,0.02,0.27,0.04,3.01,0.34"
27-03-2021 15:30:36,"72.71,20.85,1.41,0.16,49.33,6.5,9.85,1.3,0.3,0.07,1.69,0.04,0.28,0.06,3.62,0.18"
27-03-2021 15:30:39,"0.23,0.1,0.24,0.99,0.29,0.01,1.4,8.49,0.29,0.01,1.76,0.03,0.3,0.13,3.89,0.3"
27-03-2021 15:30:41,"0.01,0.03,0.02,0.15,0.15,0.01,0.3,0.05,0.31,0.01,2.04,0.03,0.32,0.03,3.73,0.29"
27-03-2021 15:30:44,"0.05,0.11,0.04,0.18,0.32,0.88,0.28,0.04,0.33,0.21,29.33,0.01,0.35,0.12,106.86,0.31"
27-03-2021 15:30:46,"0.51,4.98,0.22,0.18,0.17,25.83,0.35,0.08,0.32,0.01,22.35,0.0,0.36,0.02,24.96,0.28"
27-03-2021 15:30:48,"127.67,3.37,0.6,0.22,0.0,0.01,0.56,0.14,0.31,0.06,3.13,0.02,0.36,0.06,0.37,0.23"
27-03-2021 15:30:49,"101.72,0.16,0.14,0.18,0.05,0.05,0.35,0.04,0.31,0.07,3.23,0.03,0.36,0.07,0.63,0.29"
27-03-2021 15:30:51,"0.14,0.02,0.07,0.18,0.03,0.04,0.35,0.04,0.31,0.0,3.37,0.03,0.38,0.05,0.57,0.23"
27-03-2021 15:30:53,"0.21,0.04,0.07,0.13,0.18,0.04,0.34,0.04,0.3,0.03,3.27,0.03,0.38,0.07,0.68,0.23"
27-03-2021 15:30:55,"0.25,0.02,0.07,0.11,0.06,0.03,0.35,0.05,0.3,0.04,3.31,0.03,0.39,0.05,0.41,0.12"
27-03-2021 15:30:56,"0.28,0.01,0.05,0.09,0.01,0.04,0.34,0.05,27.61,6.14,3.51,0.04,0.08,0.14,1.06,0.28"
27-03-2021 15:30:58,"0.28,0.03,0.06,0.1,0.0,0.03,17.34,5.39,30.65,25.31,3.31,0.05,0.5,0.37,1.3,0.28"
27-03-2021 15:31:00,"0.39,0.0,0.01,0.12,0.02,0.02,0.36,0.07,0.18,0.04,3.35,0.04,0.45,0.03,1.5,0.22"
27-03-2021 15:31:01,"0.33,0.1,0.03,0.11,0.04,0.04,0.33,0.07,0.2,0.05,3.38,0.05,0.42,0.19,1.36,0.2"
27-03-2021 15:31:03,"0.37,0.02,0.04,0.1,0.08,0.03,0.33,0.07,0.21,0.02,3.42,0.04,0.42,0.08,0.57,0.2"
27-03-2021 15:31:05,"0.35,0.04,0.01,0.05,0.03,0.02,0.31,0.06,0.22,0.01,507.51,15.16,0.42,0.09,1.54,0.12"
27-03-2021 15:31:07,"12.24,5.64,0.01,0.06,145.68,53.86,0.31,0.06,0.23,0.04,2.7,0.0,0.43,0.15,1.27,0.14"
27-03-2021 15:31:08,"0.14,0.04,0.0,0.05,2.8,0.98,0.31,0.06,0.24,0.03,2.65,0.0,0.42,0.13,1.04,0.1"
27-03-2021 15:31:10,"0.12,0.03,0.04,0.09,0.29,0.02,0.31,0.06,0.24,0.05,2.76,0.0,0.43,0.09,0.99,0.12"
27-03-2021 15:31:11,"0.14,0.0,0.03,0.05,0.42,0.01,0.3,0.06,0.24,0.01,2.81,0.01,0.43,0.07,1.16,0.18"
27-03-2021 15:31:13,"47.65,17.6,0.02,0.05,65.94,10.16,0.3,0.06,1.18,5.42,3.22,0.01,1.41,4.8,1.78,0.15"
27-03-2021 15:31:14,"0.18,0.02,0.01,0.05,0.37,0.0,0.3,0.06,0.21,5.43,270.87,35.49,0.56,27.31,612.31,32.8"
27-03-2021 15:31:16,"0.19,0.06,10.2,18.56,0.43,0.02,12.26,15.15,0.16,0.13,40.89,46.69,0.45,0.23,35.84,22.05"
27-03-2021 15:31:18,"0.44,0.09,0.1,0.15,0.46,0.02,0.36,0.06,0.18,0.01,3.24,0.03,0.43,0.19,1.02,0.22"
27-03-2021 15:31:20,"0.55,0.05,0.07,0.07,0.46,0.02,0.34,0.06,0.18,0.08,3.39,0.05,0.43,0.2,1.6,0.15"
27-03-2021 15:31:21,"0.59,0.03,0.06,0.05,0.31,0.03,0.34,0.06,0.18,0.06,3.39,0.05,0.43,0.19,1.64,0.22"
27-03-2021 15:31:23,"0.67,0.04,0.14,0.07,0.43,0.04,0.02,0.04,0.18,0.1,353.26,9.0,0.43,0.16,207.51,11.71"
27-03-2021 15:31:25,"22.54,19.31,20.63,12.14,36.9,19.47,9.55,3.51,0.19,0.08,3.5,0.03,0.43,0.07,0.95,0.2"
27-03-2021 15:31:26,"21.68,22.35,18.97,33.36,21.53,17.68,8.07,7.28,0.18,0.08,3.47,0.01,0.44,0.1,1.0,0.11"
27-03-2021 15:31:28,"21.59,29.71,27.45,25.58,17.34,19.64,6.69,3.81,0.19,0.11,3.33,0.01,0.45,0.09,1.36,0.13"
27-03-2021 15:31:30,"17.76,18.71,14.53,16.22,20.6,30.88,15.28,4.02,0.18,0.01,3.62,0.02,0.45,0.05,1.64,0.06"
27-03-2021 15:31:31,"16.16,16.02,11.38,11.0,21.91,36.36,18.8,3.71,0.18,0.12,3.7,0.02,0.45,0.02,1.72,0.09"
27-03-2021 15:31:33,"9.19,46.43,5.57,4.8,3.79,29.22,30.72,2.31,0.18,0.1,3.69,0.01,0.46,0.2,2.11,0.07"
27-03-2021 15:31:34,"21.65,47.59,8.96,7.1,2.07,31.19,16.9,1.47,0.18,0.14,3.65,0.0,0.46,0.15,2.1,0.16"
27-03-2021 15:31:37,"11.89,24.37,9.49,4.66,0.45,33.57,25.66,1.72,0.18,0.11,3.71,0.0,0.45,0.17,1.98,0.17"
27-03-2021 15:31:39,"8.86,15.64,15.1,13.36,0.07,14.69,27.25,2.35,1.28,5.91,3.62,0.0,0.37,0.08,2.23,0.12"
27-03-2021 15:31:40,"2.45,0.1,5.89,8.65,0.65,0.0,12.52,55.14,7.93,100.78,3.56,0.0,0.65,7.69,2.26,0.17"
27-03-2021 15:31:42,"2.58,0.04,0.03,0.29,0.2,0.04,0.3,0.11,7.46,0.01,3.74,0.0,124.87,9.73,2.5,0.09"
27-03-2021 15:31:44,"2.59,0.02,0.01,0.21,0.42,0.02,0.29,0.09,0.84,0.34,126.78,2.83,4.9,0.19,2644.63,45.02"
27-03-2021 15:31:46,"2.64,0.02,0.0,0.2,0.19,0.0,0.28,0.09,0.17,0.08,4.49,0.01,0.49,0.01,1.98,0.36"
27-03-2021 15:31:48,"2.69,0.03,0.03,0.19,0.08,0.08,0.29,0.09,6.09,22.05,274.96,11.19,4.81,16.75,138.3,50.88"
27-03-2021 15:31:50,"6.94,15.3,22.91,148.91,0.44,0.06,8.38,13.07,0.13,0.11,4.03,0.04,0.4,0.03,0.41,0.17"
27-03-2021 15:31:52,"1.87,0.03,1.44,141.96,0.46,0.06,0.53,6.72,0.14,0.02,4.04,80.52,0.39,0.05,0.59,3.89"
27-03-2021 15:31:54,"1.99,0.02,0.01,0.22,0.37,0.06,0.37,0.0,3.57,13.74,43.72,0.94,7.53,19.19,1851.84,25.07"
27-03-2021 15:31:55,"2.02,0.01,0.04,0.18,0.37,0.05,0.37,0.0,4.19,14.66,3.9,0.05,8.23,16.74,0.03,0.27"
27-03-2021 15:31:57,"2.1,0.02,0.01,0.15,0.32,0.05,0.35,0.0,0.11,0.11,4.41,0.02,0.35,0.12,1.8,0.24"
27-03-2021 15:31:59,"2.14,0.06,0.03,0.12,0.17,0.03,0.35,0.0,0.11,0.04,4.38,0.01,0.35,0.01,1.32,0.23"
27-03-2021 15:32:01,"2.13,0.02,0.03,0.11,0.15,0.02,0.35,0.0,0.11,0.0,4.07,1.38,0.36,0.01,1.18,0.1"
27-03-2021 15:32:02,"2.13,0.02,0.05,0.11,0.33,0.03,0.3,79.57,0.14,0.01,4.22,0.0,0.36,0.07,1.62,0.13"
27-03-2021 15:32:04,"2.17,0.0,0.07,0.1,0.3,0.03,0.3,0.0,0.13,0.01,4.26,0.0,162.12,0.05,1.3,0.14"
27-03-2021 15:32:06,"0.01,0.02,0.02,0.04,0.22,0.01,0.04,0.01,0.01,0.02,0.13,0.01,162.51,0.15,0.25,0.01"
27-03-2021 15:32:08,"0.04,0.01,0.02,0.07,0.09,0.02,0.03,0.01,0.02,0.05,0.01,0.01,162.51,0.05,0.24,0.0"
27-03-2021 15:32:10,"0.04,0.04,0.01,0.04,0.01,0.01,0.03,0.01,0.02,0.01,0.05,0.01,162.53,0.05,0.36,0.03"
27-03-2021 15:32:12,"0.05,0.0,0.01,0.06,0.04,0.02,0.03,0.01,0.03,0.05,0.02,0.02,162.54,0.04,0.09,0.03"
27-03-2021 15:32:13,"0.06,0.06,0.01,0.21,0.15,0.02,0.02,0.01,0.02,0.02,0.16,0.02,162.54,0.03,0.2,0.01"
27-03-2021 15:32:15,"0.02,0.05,0.42,3.04,0.35,0.01,0.2,0.51,0.03,0.1,0.07,0.02,162.55,0.0,1.1,0.08"
27-03-2021 15:32:17,"0.09,0.03,0.67,4.55,0.03,0.01,0.28,0.72,0.03,0.05,0.04,0.03,162.55,0.03,0.67,0.05"
27-03-2021 15:32:18,"0.1,0.0,0.64,4.67,0.09,0.01,0.28,0.73,0.03,0.09,0.04,0.02,162.56,0.05,0.74,0.01"
27-03-2021 15:32:20,"0.15,0.08,0.87,7.06,0.18,0.02,0.31,0.91,0.04,0.09,0.13,0.03,162.55,0.07,0.16,0.03"
27-03-2021 15:32:22,"0.11,0.0,1.11,8.47,0.32,0.0,0.33,0.82,0.04,0.12,0.13,0.04,162.56,0.08,0.4,0.02"
27-03-2021 15:32:24,"0.09,0.07,1.1,13.82,0.18,0.01,0.4,1.1,0.03,0.1,0.41,0.03,162.57,0.03,0.28,0.02"
27-03-2021 15:32:27,"0.15,0.03,1.1,14.04,0.17,0.02,0.4,1.07,0.03,0.02,0.11,0.04,162.58,0.01,0.64,0.09"
27-03-2021 15:32:29,"0.11,0.0,1.12,15.88,0.01,0.01,0.37,1.24,0.02,0.04,0.11,0.04,162.58,0.06,0.66,0.0"
27-03-2021 15:32:30,"0.14,0.03,1.27,20.37,0.24,0.02,0.34,2.08,0.02,0.04,0.11,0.05,162.58,0.05,0.78,0.1"
27-03-2021 15:32:32,"0.1,0.02,1.3,22.86,0.28,0.04,0.32,2.49,0.03,0.17,0.46,0.04,162.58,0.05,0.66,0.08"
27-03-2021 15:32:33,"0.12,0.0,1.3,22.9,0.2,0.03,0.32,2.47,0.04,0.11,0.35,0.06,162.58,0.09,0.75,0.07"
27-03-2021 15:32:36,"0.15,0.08,1.29,23.06,0.34,0.04,0.32,2.45,0.64,0.01,0.16,0.05,180.75,0.01,0.68,0.04"
27-03-2021 15:32:38,"0.17,0.03,1.29,23.18,0.19,0.03,0.32,2.44,0.09,0.05,0.37,0.05,162.58,0.0,0.25,0.12"
27-03-2021 15:32:40,"0.17,0.01,1.27,23.25,0.28,0.03,0.32,2.44,15.22,0.01,0.33,0.05,234.67,14.17,0.74,0.1"
27-03-2021 15:32:42,"0.16,0.1,1.28,23.33,0.32,0.03,0.31,2.43,17.17,0.04,0.47,0.06,220.26,32.26,0.17,0.15"
27-03-2021 15:32:44,"0.16,0.04,1.3,23.39,0.28,0.04,0.31,2.43,18.53,0.01,0.31,0.06,216.62,34.12,0.08,0.09"
27-03-2021 15:32:45,"0.17,0.1,1.28,23.43,0.26,0.05,0.3,2.43,17.36,0.06,0.33,0.05,221.73,11.72,0.21,0.11"
27-03-2021 15:32:47,"0.13,0.04,1.28,23.53,0.23,0.03,0.31,2.43,0.88,2.39,0.05,0.05,266.23,7.1,0.41,0.07"
27-03-2021 15:32:50,"0.1,0.06,1.15,23.62,0.1,0.02,0.3,2.42,0.04,0.04,0.01,0.04,162.42,0.16,0.01,0.15"
27-03-2021 15:32:51,"0.14,0.09,1.27,23.62,0.14,0.04,0.3,2.42,0.04,0.01,0.03,0.03,162.4,0.12,2.09,0.17"
27-03-2021 15:32:53,"0.15,0.09,1.26,23.73,0.21,0.04,0.3,2.42,0.04,0.01,514.64,7.12,162.43,0.16,557.05,92.63"
27-03-2021 15:32:55,"0.2,0.04,1.27,23.77,0.42,0.04,0.29,2.42,0.05,0.05,479.66,7.28,162.42,0.19,363.32,107.07"
27-03-2021 15:32:56,"0.17,0.02,1.28,23.81,0.44,0.03,0.3,2.42,0.06,0.05,480.33,6.93,162.43,0.17,473.06,100.8"
